தொடங்கும் எழுத்து,பெயர்,பொருள்,ஆண்,பெண்
மா,மாசாத்தியார்,,,பெண்
மா,மாதவி,,,பெண்
மா,மாதுளை, ஒருவகைச்செடி,,பெண்
மா,மாதேவி, பெருந்தேவி,,பெண்
மா,மானம், மானமுடையவள்,,பெண்
மா,மானி, மானமுடையவள்,,பெண்
மா,மான், ஒருவிலங்கு,,பெண்
மா,மான்விழி,,,பெண்
மா,மாமதி, பெரியமதி,,பெண்
மா,மாமனி, பெருமணி,,பெண்
மா,மாமயில், பெரியமயில்,,பெண்
மா,மாரி, மழை,,பெண்
மா,மாலை, கோதை,,பெண்
