தொடங்கும் எழுத்து,பெயர்,பொருள்,ஆண்,பெண்
வை,வைகறை, விடியல்,,பெண்
வை,வைகறைக்கதிர்,,,பெண்
வை,வைகறைக்கிளி,,,பெண்
வை,வைகறைக்குயில்,,,பெண்
வை,வைகறைச்சுடர்,,,பெண்
வை,வைகறைச்செல்வி,,,பெண்
வை,வைகறைத்தாமரை,,,பெண்
வை,வைகறைத்தென்றல்,,,பெண்
வை,வைகறைத்தேவி,,,பெண்
வை,வைகறைநங்கை,,,பெண்
வை,வைகறைப்பகல்,,,பெண்
வை,வைகறைப்பண்,,,பெண்
வை,வைகறைப்பரிதி,,,பெண்
வை,வைகறைப்பூ,,,பெண்
வை,வைகறைமகள்,,,பெண்
வை,வைகறைமங்கை,,,பெண்
வை,வைகறைமடந்தை,,,பெண்
வை,வைகறைமணி,,,பெண்
வை,வைகறைமயில்,,,பெண்
வை,வைகறைமலர்,,,பெண்
வை,வைகறைமுத்து,,,பெண்
வை,வைகறைமுரசு,,,பெண்
வை,வைகறையரசி,,,பெண்
வை,வைகறையழகி,,,பெண்
வை,வைகறையழகு,,,பெண்
வை,வைகறையாள்,,,பெண்
வை,வைகறையிசை,,,பெண்
வை,வைகறையினி,,,பெண்
வை,வைகறையினியள்,,,பெண்
வை,வைகறையினியாள்,,,பெண்
வை,வைகறையின்பம்,,,பெண்
வை,வைகறையெழிலி,,,பெண்
வை,வைகறையெழில்,,,பெண்
வை,வைகறையொலி,,,பெண்
வை,வைகறையொளி,,,பெண்
வை,வைகறைவடிவு,,,பெண்
வை,வைகறைவல்லி,,,பெண்
வை,வைகறைவாடை,,,பெண்
வை,வைகறைவாணி,,,பெண்
வை,வைகறைவானம்,,,பெண்
வை,வைகறைவாரி,,,பெண்
வை,வைகறைவெள்ளி,,,பெண்
வை,வைகை,ஓராறு,,பெண்
வை,வைகைக்கனி,,,பெண்
வை,வைகைக்கயல்,,,பெண்
வை,வைகைக்கலம்,,,பெண்
வை,வைகைக்கழனி,,,பெண்
வை,வைகைக்கிளி,,,பெண்
வை,வைகைக்குமரி,,,பெண்
வை,வைகைக்குயில்,,,பெண்
வை,வைகைக்கூடல்,,,பெண்
வை,வைகைக்கொடி,,,பெண்
வை,வைகைக்கொழுந்து,,,பெண்
வை,வைகைக்கோதை,,,பெண்
வை,வைகைச்சந்தனம்,,,பெண்
வை,வைகைச்சாந்து,,,பெண்
வை,வைகைச்சுடர்,,,பெண்
வை,வைகைச்சுரபி,,,பெண்
வை,வைகைச்செல்வம்,,,பெண்
வை,வைகைச்செல்வி,,,பெண்
வை,வைகைச்சோலை,,,பெண்
வை,வைகைத்தங்கம்,,,பெண்
வை,வைகைத்தங்கை,,,பெண்
வை,வைகைத்தமிழ்,,,பெண்
வை,வைகைத்தலைவி,,,பெண்
வை,வைகைத்தாய்,,,பெண்
வை,வைகைத்திரு,,,பெண்
வை,வைகைத்துறை,,,பெண்
வை,வைகைத்தூயோள்,,,பெண்
வை,வைகைத்தென்றல்,,,பெண்
வை,வைகைத்தேன்,,,பெண்
வை,வைகைத்தேவி,,,பெண்
வை,வைகைத்தையல்,,,பெண்
வை,வைகைத்தோகை,,,பெண்
வை,வைகைநங்கை,,,பெண்
வை,வைகைநல்லாள்,,,பெண்
வை,வைகைநிலவு,,,பெண்
வை,வைகைநிலா,,,பெண்
வை,வைகைநெஞ்சள்,,,பெண்
வை,வைகைப்பிடி,,,பெண்
வை,வைகைப்பிணை,,,பெண்
வை,வைகைப்பிள்ளை,,,பெண்
வை,வைகைப்புகழ்,,,பெண்
வை,வைகைப்புணை,,,பெண்
வை,வைகைப்புனல்,,,பெண்
வை,வைகைப்பூவை,,,பெண்
வை,வைகைப்பெண்,,,பெண்
வை,வைகைப்பெண்டு,,,பெண்
வை,வைகைப்பொட்டு,,,பெண்
வை,வைகைப்பொன்னி,,,பெண்
வை,வைகைப்பொழில்,,,பெண்
வை,வைகைமகள்,,,பெண்
வை,வைகைமங்கை,,,பெண்
வை,வைகைமடந்தை,,,பெண்
வை,வைகைமணி,,,பெண்
வை,வைகைமதி,,,பெண்
வை,வைகைமயில்,,,பெண்
வை,வைகைமருதம்,,,பெண்
வை,வைகைமலர்,,,பெண்
வை,வைகைமான்,,,பெண்
வை,வைகைமாலை,,,பெண்
வை,வைகைமீன்,,,பெண்
வை,வைகைமுதலி,,,பெண்
வை,வைகைமுதல்வி,,,பெண்
வை,வைகைமுத்து,,,பெண்
வை,வைகைமுரசு,,,பெண்
